"id","taxonID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","namePublishedIn","namePublishedInYear","higherClassification","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","nomenclaturalStatus","modified","bibliographicCitation","references"
"1324","1324","","1314","","Quassia monophylla (Oliv.) Noot.","","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia monophylla (Oliv.) Noot.","","","","Simaroubaceae","Quassia","monophylla","","ESPECIE","(Oliv.) Noot.","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2015-02-06 11:06:04.969","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1324"
"1325","1325","1368","1314","1365","Quassia multiflora (A.Juss.) Noot.","Simaba orinocensis Kunth","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia multiflora (A.Juss.) Noot.","","","","Simaroubaceae","Quassia","multiflora","","ESPECIE","(A.Juss.) Noot.","SINONIMO","","2009-12-14 13:21:38.50814","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1325"
"1326","1326","1315","1314","","Quassia officinalis Rich.","Quassia amara L.","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia officinalis Rich.","","","","Simaroubaceae","Quassia","officinalis","","ESPECIE","Rich.","SINONIMO","","2009-12-14 13:03:19.521342","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1326"
"1327","1327","1372","1314","","Quassia praecox (Hassl.) Noot.","Simaba praecox Hassl.","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia praecox (Hassl.) Noot.","","","","Simaroubaceae","Quassia","praecox","","ESPECIE","(Hassl.) Noot.","SINONIMO","","2009-12-28 12:34:30.483885","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1327"
"1328","1328","1381","1314","","Quassia simarouba L.f.","Simarouba amara Aubl.","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia simarouba L.f.","","","","Simaroubaceae","Quassia","simarouba","","ESPECIE","L.f.","SINONIMO","","2009-12-14 13:16:34.581596","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1328"
"1329","1329","1378","1314","","Quassia trichilioides (A.St.-Hil.) D.Dietr.","Simaba trichilioides A.St.-Hil.","Quassia L.","","","Flora;Angiospermas;Simaroubaceae DC.;Quassia L.;Quassia trichilioides (A.St.-Hil.) D.Dietr.","","","","Simaroubaceae","Quassia","trichilioides","","ESPECIE","(A.St.-Hil.) D.Dietr.","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2015-02-06 11:10:49.406","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1329"
"1330","1330","","222","","Simaba Aubl.","","Simaroubaceae DC.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.","","","","Simaroubaceae","Simaba","","","GENERO","Aubl.","NOME_ACEITO","NOME_CORRETO","2016-12-24 17:29:39.287","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1330"
"1331","1331","1368","1330","","Simaba alata Maguire","Simaba orinocensis Kunth","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba alata Maguire","","","","Simaroubaceae","Simaba","alata","","ESPECIE","Maguire","SINONIMO","","2009-12-14 14:54:43.772677","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1331"
"1333","1333","1368","1330","","Simaba angustifolia Benth.","Simaba orinocensis Kunth","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba angustifolia Benth.","","","","Simaroubaceae","Simaba","angustifolia","","ESPECIE","Benth.","SINONIMO","","2009-12-14 15:01:47.311038","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1333"
"1334","1334","","1330","","Simaba cedron Planch.","","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba cedron Planch.","","","","Simaroubaceae","Simaba","cedron","","ESPECIE","Planch.","NOME_ACEITO","NOME_CORRETO","2016-12-24 11:39:39.986","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1334"
"1335","1335","1368","1330","112238","Simaba crustacea Engl.","Simaba orinocensis Kunth","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba crustacea Engl.","","","","Simaroubaceae","Simaba","crustacea","","ESPECIE","Engl.","SINONIMO","","2009-12-16 08:35:25.589896","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1335"
"1336","1336","1344","1330","","Simaba cuneata A.St.-Hil. & Tul.","Simaba floribunda A.St.-Hil.","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba cuneata A.St.-Hil. & Tul.","","","","Simaroubaceae","Simaba","cuneata","","ESPECIE","A.St.-Hil. & Tul.","SINONIMO","","2010-04-07 14:39:26.924337","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1336"
"1337","1337","1349","1330","1320","Simaba cuspidata Spruce ex Engl.","Simaba guianensis Aubl.","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba cuspidata Spruce ex Engl.","","","","Simaroubaceae","Simaba","cuspidata","","ESPECIE","Spruce ex Engl.","SINONIMO","","2009-12-16 08:45:58.063173","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1337"
"1340","1340","1352","1337","","Simaba cuspidata var. typica Cronquist","Simaba guianensis Aubl. subsp. guianensis","Simaba cuspidata Spruce ex Engl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba cuspidata Spruce ex Engl.;Simaba cuspidata var. typica Cronquist","","","","Simaroubaceae","Simaba","cuspidata","typica","VARIEDADE","Cronquist","SINONIMO","","2009-12-16 08:52:20.124812","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1340"
"1341","1341","","1330","","Simaba docensis Francesch. & K.Yamam.","","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba docensis Francesch. & K.Yamam.","","","","Simaroubaceae","Simaba","docensis","","ESPECIE","Francesch. & K.Yamam.","NOME_ACEITO","NOME_CORRETO","2016-12-24 11:51:51.187","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1341"
"1342","1342","","1330","","Simaba ferruginea A.St.-Hil.","","Simaba Aubl.","","","Flora;Angiospermas;Simaroubaceae DC.;Simaba Aubl.;Simaba ferruginea A.St.-Hil.","","","","Simaroubaceae","Simaba","ferruginea","","ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO","2016-12-24 11:57:34.917","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB1342"
